gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,grosscontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,aggregated_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Solid,region_Lower,region_Medium,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
2,1,1.0,1.0,-0.2290975005286416,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,3.0,1.0,-0.2842168394566476,-0.0774752171760354,-0.00989679319743998,0.0,1,0,0,0,1,0,0,1,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,5.0,1.0,-0.2988360066473985,-0.09258276594573768,-0.008900907610077119,1.0,1,0,0,0,0,1,0,1,True,False,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,5,5,1.0,2.0,1.6666666666666667,4,0,0,0.8,0.0,0.0,0.4,0,0,0.6533333333333333,0.1666666666666666,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.032152570866928534,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,3,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.19860402176798353,0.14913801436949892,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
6,1,6.0,1.0,-0.2979354586932784,-0.12279786348514227,-0.008568945747622831,0.0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,0.029797793181806222,18.65437450237783,0.40303056750944805,0.0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,8,8,1.0,9.0,0.8,6,0,0,0.75,0.0,0.0,0.375,0,0,0.616,0.1111111111111111,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,8,8,0.0,3.0,2.0,6,0,0,0.75,0.0,0.0,0.375,0,0,0.64,0.1111111111111111,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,8,8,0.0,3.0,2.0,6,0,0,0.75,0.0,0.0,0.375,0,0,0.64,0.1111111111111111,7,5
2,1,1.0,1.0,-0.28755240378218,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,7,7,0.0,3.0,1.75,6,0,0,0.8571428571428571,0.0,0.0,0.2857142857142857,1,0,0.665952380952381,0.125,7,8
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,True,False,False,True,False,False,7,7,0.0,3.0,1.75,6,0,0,0.8571428571428571,0.0,0.0,0.2857142857142857,1,0,0.665952380952381,0.125,7,8
0,1,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,1,1,0,0,0,1,0,1,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,0.028277624211880622,-0.008900907610077119,1.0,1,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
11,1,9.0,1.0,-0.3614517497936891,-0.09258276594573768,-0.008900907610077119,1.0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,1.0,-0.37067579132576894,-0.04726011963663082,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.03668483549783922,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,2,1.0,1.0,0.10181442262458092,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.00939885040375855,0.0,0,0,0,0,1,0,0,3,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,True,False,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,0.07360027052098748,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
3,1,3.0,1.0,-0.28890367916147397,-0.08502899156088654,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,4,4,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,4,4,0.0,0.0,4.0,4,0,0,1.0,0.0,0.0,0.25,0,0,0.73,0.2,7,5
0,2,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.28641606280885423,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,5,5,0.0,0.0,5.0,2,0,0,0.4,0.0,0.0,0.8,1,0,0.6966666666666668,0.1666666666666666,7,8
1,1,1.0,1.0,-0.28641606280885423,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,5,5,0.0,0.0,5.0,2,0,0,0.4,0.0,0.0,0.8,1,0,0.6966666666666668,0.1666666666666666,7,8
2,1,1.0,1.0,-0.20755508753552146,-0.12279786348514227,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,2.0,1.0,0.18476277919622106,-0.13790541225484454,0.0379057149959774,0.0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,1.0,-0.37067579132576894,0.5268267336120562,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,0.008029147375091536,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,0.02673973910195436,17.143619625407602,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
16,1,3.0,1.0,-0.29221294349640264,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,0.0,1.0,-0.37067579132576894,0.07360027052098748,-0.009232869472531406,0.0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,5,5,0.0,0.0,5.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.72,0.1666666666666666,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.15301296102454684,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,1,0,0,0,1,0,0,False,True,False,False,False,True,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
1,1,1.0,1.0,0.652085498441056,-0.04726011963663082,0.40303056750944805,0.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,3,3,1.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,0.6933333333333335,0.25,7,5
4,1,1.0,1.0,1.2010497367933954,-0.032152570866928534,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,5,5,1.0,2.0,1.6666666666666667,3,0,0,0.6,0.0,0.0,0.6,1,0,0.65,0.1666666666666666,7,8
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,2,False,True,False,False,False,True,False,5,5,1.0,2.0,1.6666666666666667,3,0,0,0.6,0.0,0.0,0.6,1,0,0.65,0.1666666666666666,7,8
1,2,1.0,0.0,-0.29005362357821546,-0.09258276594573768,-0.008568945747622831,0.0,0,0,0,0,0,0,0,0,False,False,True,False,True,False,False,3,3,0.0,12.0,0.2307692307692307,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,3,0,0.687948717948718,0.25,7,3
1,1,1.0,1.0,-0.2945200874997072,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,1,0,0,0,1,0,3,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
5,2,1.0,1.0,1.8077596855492009,0.45128898976354476,-0.008900907610077119,0.0,0,0,0,0,0,0,0,1,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,0.7254116860366498,-0.09258276594573768,-0.008900907610077119,1.0,0,0,0,0,0,1,0,3,False,True,False,False,True,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
2,1,1.0,1.0,0.7254116860366498,-0.0774752171760354,-0.008900907610077119,1.0,0,0,0,0,1,1,0,3,False,True,False,False,True,False,False,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
0,2,0.0,1.0,-0.37067579132576894,-0.13790541225484454,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,True,False,False,True,False,False,5,5,0.0,1.0,2.5,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.6900000000000001,0.1666666666666666,7,5
0,2,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.00989679319743998,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,5,5,0.0,1.0,2.5,5,0,0,1.0,0.0,0.0,0.1999999999999999,0,0,0.6900000000000001,0.1666666666666666,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,4,4,0.0,0.0,4.0,3,0,0,0.75,0.0,0.0,0.5,1,0,0.7216666666666666,0.2,7,8
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,2.0,1.0,-0.22000677274203567,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
4,1,2.0,1.0,-0.22000677274203567,-0.0774752171760354,-0.00989679319743998,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,True,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.16812050979424914,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,9,9,0.0,2.0,3.0,6,0,0,0.6666666666666666,0.0,0.0,0.4444444444444444,0,0,0.648888888888889,0.1,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,0,False,False,True,False,True,False,False,9,9,0.0,2.0,3.0,6,0,0,0.6666666666666666,0.0,0.0,0.4444444444444444,0,0,0.648888888888889,0.1,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.13790541225484454,-0.008900907610077119,0.0,0,1,0,0,0,1,0,0,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,1,1.0,1.0,0.17625518568403525,-0.10769031471543998,-0.0052493271230799575,0.0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.00989679319743998,0.0,0,0,0,0,1,0,0,2,False,True,False,False,False,True,False,3,3,1.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
5,1,3.0,1.0,0.0022907236990106143,-0.09258276594573768,-0.009232869472531406,1.0,1,0,0,0,0,0,0,0,False,True,False,False,True,False,False,3,3,1.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,0.6933333333333335,0.25,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,2,False,True,False,False,False,True,False,6,6,0.0,2.0,2.0,4,0,0,0.6666666666666666,0.0,0.0,0.5,1,0,0.6566666666666667,0.1428571428571428,7,8
1,1,1.0,1.0,-0.34480566953399727,-0.15301296102454684,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,True,False,False,True,False,False,5,5,1.0,0.0,5.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.72,0.1666666666666666,7,5
1,1,1.0,1.0,-0.34480566953399727,-0.0774752171760354,-0.008900907610077119,0.0,1,0,0,0,1,0,0,1,False,True,False,False,True,False,False,5,5,1.0,0.0,5.0,4,0,0,0.8,0.0,0.0,0.4,0,0,0.72,0.1666666666666666,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.09409352082270792,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,0.22467575821801036,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.13790541225484454,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,1.0,1.0,-0.36042967774505535,-0.12279786348514227,-0.008900907610077119,0.0,1,0,0,0,0,1,0,1,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.15301296102454684,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,False,True,False,False,True,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
4,1,4.0,1.0,-0.2856896389304553,0.9800531967031249,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,False,True,True,False,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,1.0,-0.37067579132576894,-0.08049672692997585,-0.008900907610077119,0.0,0,1,0,0,0,1,0,2,False,True,False,False,False,True,False,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.3,0.0,4,6
4,1,3.0,1.0,-0.35416393170777877,-0.11826559885423157,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,3,3,0.0,0.0,3.0,3,0,0,1.0,0.0,0.0,0.3333333333333333,0,0,0.7266666666666667,0.25,7,5
3,1,3.0,1.0,-0.266866100828022,-0.06236766840633311,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,1,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
2,2,1.0,1.0,1.0446119513051728,-0.06538917816027356,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
4,2,1.0,1.0,2.2333515748757726,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
4,2,1.0,1.0,2.2333515748757726,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2,2,0.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,3,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
1,1,0.0,1.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,1,0,0,0,1,0,2,False,True,False,False,False,True,False,3,3,0.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,0.7100000000000002,0.25,7,8
0,1,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,1,0,0,1,1,0,2,False,True,False,False,False,True,False,3,3,0.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,1,0,0.7100000000000002,0.25,7,8
0,1,0.0,0.0,-0.37067579132576894,0.028277624211880622,-0.008900907610077119,0.0,0,0,0,0,0,1,0,3,False,False,True,True,False,False,False,2,2,1.0,0.0,2.0,1,0,0,0.5,0.0,0.0,1.0,1,0,0.7066666666666668,0.3333333333333333,7,8
0,2,0.0,1.0,-0.37067579132576894,-0.10769031471543998,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,3,3,1.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,0.6933333333333335,0.25,7,5
0,2,0.0,1.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,3,3,1.0,0.0,3.0,2,0,0,0.6666666666666666,0.0,0.0,0.6666666666666667,0,0,0.6933333333333335,0.25,7,5
3,1,1.0,1.0,0.8252981434533058,-0.0019374733275239558,-0.008900907610077119,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,0.16424556313920122,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,False,True,1,1,0.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
0,2,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,2,0.0,0.0,-0.37067579132576894,-0.0774752171760354,-0.008900907610077119,0.0,0,0,0,0,1,1,0,1,False,True,False,False,False,True,False,2,2,0.0,0.0,2.0,2,0,0,1.0,0.0,0.0,0.5,0,0,0.7400000000000001,0.3333333333333333,7,5
0,1,0.0,0.0,-0.37067579132576894,-0.09258276594573768,-0.008900907610077119,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1,1,1.0,0.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0,0,0.82,0.5,7,9
