gross_FU,gross_SC,net_FU,net_SC,time_first_sc_to_first_net_fu,electricitybill,heatingbill,netcontractsigned,selfipa_done,zipregion_missing,evaluationtime_missing,desiredinstallationend_missing,electricitybill_missing,heatingbill_missing,mktgparamscore_missing,desiredinstallationend_encoded,mktg_High,mktg_Low,mktg_Medium,region_High_Performer,region_Large_Good,region_Medium,region_Other,total_bc_attempts,total_bc_outcomes,lead_to_first_bc_days,bc_duration_days,bc_frequency,positive_outcomes_count,negative_outcomes_count,noshow_outcomes_count,positive_outcome_ratio,negative_outcome_ratio,noshow_outcome_ratio,reachability_score,outcome_trend,persistence_after_negative,engagement_score,efficiency_score,last_bc_outcome_encoded,first_bc_outcome_encoded
1,2,0.0,1.0,-0.38125232877590903,0.1941472877000854,-0.009672469096544817,0.0,1,0,0,0,0,1,0,3,False,True,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,1.0,1.0,-0.2729413665213511,-0.0430372967343879,-0.009672469096544817,1.0,0,0,0,0,0,1,0,0,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,1.0,1.0,-0.2729413665213511,-0.07952723280122995,-0.006430805661148036,1.0,1,0,0,0,1,0,0,0,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,0.1941472877000854,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,3,False,True,False,False,False,False,True,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,0.12567515894512,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.2959300719925639,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,1,0,0,1,False,False,True,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.2730287449006217,-0.09777220083465098,-0.009672469096544817,1.0,0,0,0,0,0,1,0,2,False,False,True,True,False,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
5,1,2.0,1.0,0.2778054682124108,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,0,0,3,False,False,True,False,True,False,False,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6933333333333335,0.25,9.0,5.0
2,1,2.0,1.0,0.20146680104781953,-0.07952723280122995,-0.009672469096544817,0.0,0,1,0,0,0,1,1,1,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
2,1,2.0,1.0,-0.35664348252238814,-0.13426213690149302,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,2.0,1.0,-0.35664348252238814,-0.07952723280122995,-0.010556559124380301,0.0,0,0,0,0,1,0,0,0,False,True,False,False,True,False,False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.04662135210465437,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.28144710562846925,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,True,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,2,0.0,1.0,-0.38125232877590903,-0.04486179353773,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,True,False,False,False,5.0,5.0,0.0,1.0,2.5,5.0,0.0,0.0,1.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.6900000000000001,0.1666666666666666,9.0,5.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,True,False,True,False,False,False,5.0,5.0,0.0,1.0,2.5,5.0,0.0,0.0,1.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.6900000000000001,0.1666666666666666,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,3.0,1.0,-0.28429509467781894,-0.07952723280122995,-0.012147921174484176,0.0,0,0,0,0,0,0,0,1,True,False,False,True,False,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
5,1,4.0,1.0,-0.27603146649659627,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,True,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,2,3.0,1.0,-0.3725718329102498,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,False,False,True,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.010556559124380301,0.0,0,0,0,0,1,0,0,3,False,True,False,False,False,False,True,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,1.0,1.0,-0.2783861317796476,0.08285298269621716,-0.012236330177267725,0.0,0,0,0,0,0,0,0,1,False,False,True,False,True,False,False,4.0,4.0,0.0,4.0,0.8,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6409999999999999,0.2,9.0,5.0
1,1,1.0,1.0,-0.2783861317796476,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,4.0,4.0,0.0,4.0,0.8,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6409999999999999,0.2,9.0,5.0
4,1,4.0,1.0,-0.29525197936176634,-0.12513965288478252,-0.009672469096544817,0.0,1,0,0,0,0,1,0,3,False,False,True,False,False,False,True,6.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.7166666666666666,0.1428571428571428,9.0,5.0
1,2,1.0,1.0,0.6673382830005471,-0.07952723280122995,-0.0061950483203919065,0.0,0,0,0,0,1,0,0,1,True,False,False,False,True,False,False,5.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.74,0.1666666666666666,9.0,5.0
3,1,3.0,1.0,-0.28552203275340965,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,False,True,False,False,True,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
3,1,3.0,1.0,-0.28552203275340965,-0.07952723280122995,-0.009967165772489978,0.0,0,0,0,0,1,0,0,3,False,False,True,False,False,True,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,0.0,1.0,-0.38125232877590903,0.2853721278671905,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,5.0,5.0,0.0,1.0,2.5,3.0,0.0,0.0,0.6,0.0,0.0,0.6,1.0,0.0,0.6666666666666667,0.1666666666666666,5.0,8.0
1,1,1.0,1.0,-0.27828510052861605,0.011697607365875167,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
1,1,1.0,1.0,-0.27828510052861605,-0.07952723280122995,-0.01040921078640772,0.0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,True,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.7066666666666668,0.3333333333333333,9.0,8.0
1,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,1.0,1,0,0,0,0,1,0,1,False,True,False,False,False,False,True,6.0,6.0,1.0,3.0,1.5,6.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.6633333333333333,0.1428571428571428,9.0,5.0
2,1,1.0,1.0,0.010015310917328091,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,1,0,0,1,False,True,False,False,False,False,True,6.0,6.0,1.0,3.0,1.5,6.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.6633333333333333,0.1428571428571428,9.0,5.0
1,1,1.0,1.0,-0.06551874700481344,-0.07952723280122995,-0.007609592364928684,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
2,1,1.0,1.0,-0.35942775817018635,0.011697607365875167,-0.009967165772489978,0.0,0,0,0,0,0,0,0,1,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.7400000000000001,0.3333333333333333,9.0,3.0
1,1,1.0,1.0,-0.35942775817018635,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,True,False,False,False,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,3.0,0.0,0.7400000000000001,0.3333333333333333,9.0,3.0
1,4,1.0,1.0,0.6375977773477824,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.2838336276122963,0.06643251146613824,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,True,False,False,False,True,False,False,7.0,7.0,1.0,3.0,1.75,6.0,1.0,0.0,0.8571428571428571,0.1428571428571428,0.0,0.2857142857142857,0.0,1.0,0.6207142857142858,0.125,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,True,False,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
4,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009967165772489978,0.0,0,0,0,0,1,0,0,0,False,False,True,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
4,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,0,False,False,True,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,-0.29180781491218527,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,1.0,1.0,0.032250377867332244,-0.07952723280122995,0.01714492841446491,0.0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
1,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
3,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.3035583865411735,0.6502714885356109,-0.009672469096544817,1.0,0,0,0,0,0,1,0,0,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.08135172960457206,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.307364807188147,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,3,False,True,False,False,True,False,False,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
1,1,1.0,1.0,0.2550707061559532,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,True,False,False,False,True,False,False,7.0,7.0,1.0,3.0,1.75,6.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.2857142857142857,0.0,0.0,0.6492857142857142,0.125,9.0,5.0
1,1,1.0,1.0,-0.3695581890168664,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,12.0,12.0,1.0,75.0,0.1578947368421052,7.0,2.0,0.0,0.5833333333333334,0.1666666666666666,0.0,0.5,0.0,2.0,0.5448245614035089,0.0769230769230769,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,2,False,True,False,False,False,True,False,12.0,12.0,1.0,75.0,0.1578947368421052,7.0,2.0,0.0,0.5833333333333334,0.1666666666666666,0.0,0.5,0.0,2.0,0.5448245614035089,0.0769230769230769,9.0,5.0
2,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,True,False,False,5.0,5.0,1.0,6.0,0.7142857142857143,3.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6142857142857142,0.1666666666666666,9.0,5.0
2,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,True,False,False,5.0,5.0,1.0,6.0,0.7142857142857143,3.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.6142857142857142,0.1666666666666666,9.0,5.0
0,2,0.0,1.0,-0.38125232877590903,0.011697607365875167,-0.009672469096544817,1.0,1,0,0,0,0,1,0,0,False,False,True,False,False,False,True,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7266666666666667,0.25,9.0,5.0
3,1,2.0,1.0,0.010854507434905715,0.37659696803429565,0.046585126341386576,0.0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,3.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666667,0.0,0.0,0.6933333333333335,0.25,9.0,5.0
3,1,2.0,1.0,0.23436749141753585,0.1941472877000854,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,6.0,6.0,0.0,6.0,0.8571428571428571,4.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.0,0.6171428571428571,0.1428571428571428,9.0,5.0
7,1,3.0,1.0,-0.3034318699295213,0.15765735163324335,-0.009672469096544817,0.0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,1,0.0,1.0,-0.38125232877590903,-0.09959669763799307,-0.009672469096544817,0.0,0,1,0,0,0,1,1,1,False,True,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,6.0,6.0
2,1,1.0,1.0,-0.07981967507876102,0.10292244753298029,-0.009672469096544817,1.0,1,0,0,0,0,1,0,0,False,False,True,False,True,False,False,5.0,5.0,1.0,0.0,5.0,4.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.72,0.1666666666666666,9.0,5.0
1,3,0.0,1.0,-0.38125232877590903,-0.12513965288478252,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,0.0,1.0,-0.38125232877590903,0.10292244753298029,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,1.0,1.0,0.563574637233861,0.34010703196745357,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,False,False,True,False,False,False,True,4.0,4.0,0.0,2.0,1.3333333333333333,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6516666666666665,0.2,9.0,5.0
2,1,1.0,1.0,0.563574637233861,-0.07952723280122995,0.011250994895561674,0.0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,4.0,4.0,0.0,2.0,1.3333333333333333,3.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.0,0.6516666666666665,0.2,9.0,5.0
1,3,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,5.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.72,0.1666666666666666,9.0,5.0
1,3,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,2,False,True,False,False,True,False,False,5.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.72,0.1666666666666666,9.0,5.0
5,1,4.0,1.0,-0.012372668196399532,0.06643251146613824,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,False,True,5.0,5.0,1.0,2.0,1.6666666666666667,3.0,0.0,0.0,0.6,0.0,0.0,0.6,1.0,0.0,0.65,0.1666666666666666,9.0,8.0
5,1,4.0,1.0,-0.012372668196399532,-0.07952723280122995,-0.007933758708468361,0.0,0,0,0,0,1,0,0,2,False,True,False,False,False,False,True,5.0,5.0,1.0,2.0,1.6666666666666667,3.0,0.0,0.0,0.6,0.0,0.0,0.6,1.0,0.0,0.65,0.1666666666666666,9.0,8.0
1,1,1.0,1.0,0.7222210070969634,0.009873110562533064,-0.0025113398710773834,0.0,0,0,0,0,0,0,0,2,False,False,True,False,True,False,False,5.0,5.0,0.0,1.0,2.5,3.0,0.0,0.0,0.6,0.0,0.0,0.6,0.0,0.0,0.65,0.1666666666666666,9.0,5.0
4,1,0.0,1.0,-0.38125232877590903,-0.116017168868072,0.031879762211723,0.0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07040474878451944,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,2,1.0,1.0,0.6179431031606119,-0.0375638063243616,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
0,2,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,1,1,0,1,False,False,True,False,True,False,False,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.7400000000000001,0.3333333333333333,9.0,5.0
2,1,2.0,1.0,0.012334478733800754,-0.02479232870096688,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,0.0,1.0,-0.38125232877590903,-0.09777220083465098,-0.009377772420599654,0.0,0,0,0,0,0,0,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,1,0,0,0,1,0,0,1,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
0,1,0.0,1.0,-0.38125232877590903,-0.15250710493491404,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,False,True,False,False,False,False,True,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
3,1,2.0,1.0,0.20451321183342946,-0.116017168868072,-0.009672469096544817,0.0,0,0,0,0,0,1,0,2,False,True,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.368793628198249,-0.09777220083465098,-0.009672469096544817,0.0,0,0,0,0,0,1,0,0,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
1,1,1.0,1.0,-0.368793628198249,-0.07952723280122995,-0.009731408431733849,0.0,0,0,0,0,1,0,0,0,True,False,False,False,True,False,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
2,1,0.0,1.0,-0.38125232877590903,-0.07952723280122995,-0.009672469096544817,0.0,0,0,0,0,0,1,0,1,True,False,False,False,False,True,False,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.82,0.5,9.0,9.0
